4695,0
2089,1
2215,1
4767,0
399,0
4938,1
852,1
3564,1
1491,1
4101,0
419,1
6235,1
5500,0
1252,0
5922,0
5216,0
682,0
5034,1
3822,1
6563,1
6026,1
1388,1
1386,0
3701,0
1660,1
758,0
831,0
3855,1
3131,1
3692,1
1343,1
2261,0
5315,1
3232,0
5805,1
5336,0
4061,0
1774,1
1957,0
5009,0
6149,0
6530,0
1,1
407,0
1799,0
385,0
4263,0
414,1
310,0
1266,0
79,0
4388,0
226,1
2429,0
2668,0
1101,0
3616,0
3027,0
664,0
2557,0
4602,1
6404,1
5628,1
3686,0
2426,1
1952,0
707,1
5762,0
6704,0
1123,0
2571,0
6715,1
6287,0
4453,0
1737,0
4766,0
5639,1
4491,1
1534,1
2080,0
5548,1
2205,0
755,0
2194,1
6269,0
6267,1
1542,0
4543,0
2871,0
173,0
1576,0
1451,0
6341,1
462,0
890,1
1103,1
4098,0
4488,0
3556,1
4380,0
5160,1
5953,1
3844,0
1929,0
3171,1
5010,0
3592,0
751,1
498,0
2707,0
1663,0
1082,0
3253,1
2028,0
383,1
2229,0
650,0
6456,0
5545,0
1153,1
1020,0
5926,0
6434,0
1030,0
4926,0
5224,1
4875,1
6011,1
4876,0
2234,1
1363,1
5590,0
3763,0
4178,0
29,0
5703,0
5559,1
4797,0
647,1
6737,0
914,1
4439,0
3980,0
160,0
5227,1
3348,0
3975,0
4307,0
6117,1
4823,0
5843,1
3724,0
42,1
5219,1
5749,0
6224,0
6589,0
4893,0
2144,1
1135,1
6017,0
5770,1
5676,0
4003,1
2009,1
4609,0
3222,1
2815,0
3226,0
2157,1
3958,1
4851,0
2739,1
3832,1
4179,0
1502,0
5432,1
3164,0
1636,0
5863,0
3924,1
6237,1
6759,1
971,0
1609,0
735,0
4089,0
3477,0
4709,1
4539,1
2068,1
6699,1
5249,0
5582,1
851,1
6084,0
1987,0
1378,0
5537,1
264,0
243,0
4869,0
4717,1
30,1
3717,1
4631,1
1292,0
3408,1
3038,1
2704,0
1047,0
6547,1
561,0
4557,1
2796,1
2012,0
1423,1
3624,1
905,0
4769,0
4941,1
3009,0
4773,1
1053,0
2243,0
692,1
1548,0
5771,1
720,1
6212,0
2767,0
2989,1
4668,1
2857,1
6009,1
3523,0
5684,1
6581,1
1752,0
372,0
3744,0
6590,1
5156,1
4433,1
1021,0
1808,1
5943,0
3065,0
2095,1
148,1
2354,1
3597,1
5709,1
4081,0
2000,0
5137,1
4653,1
1359,1
6466,0
116,1
2754,1
2013,1
2818,0
6250,1
6010,0
5287,0
5840,1
3990,0
4519,0
3819,0
1224,0
4977,0
5893,0
1048,1
3087,1
1018,1
571,1
3284,0
3140,1
6551,0
4957,1
983,0
5794,0
6492,0
3063,0
5490,1
542,0
3424,0
6228,1
5458,0
3017,0
4467,0
281,0
252,0
2938,0
1385,1
155,0
5905,1
1574,0
4916,0
3345,1
5409,0
3431,1
4069,1
5772,0
6511,1
1585,0
2902,0
4144,1
4818,0
5013,0
5897,0
4597,0
5851,1
1846,1
4295,0
737,0
626,0
1051,0
2337,0
509,1
4838,0
1657,0
5873,1
1907,0
6124,1
6541,1
6304,1
3941,1
837,1
3429,1
3785,0
3269,0
563,1
5494,1
6712,0
2870,1
326,1
490,0
3493,1
6598,1
4633,1
638,0
3600,0
6416,0
2138,0
3645,1
643,0
6560,1
2017,0
2347,0
6273,0
6048,0
6328,0
3988,0
6711,1
93,1
2710,1
2350,0
94,0
5044,1
6781,1
352,1
321,0
2067,0
906,0
3560,1
5702,1
6572,0
6122,0
2980,0
5887,1
5807,0
3393,0
691,1
3297,0
485,1
963,0
2750,1
2279,0
1234,1
1461,1
4071,1
5532,1
3675,0
717,1
2404,1
5643,1
5645,0
3696,1
2446,0
3579,0
5045,1
918,1
721,1
2304,0
519,0
2896,0
3308,0
4362,0
3162,0
6056,0
4520,0
3018,1
1405,1
2973,0
5270,0
3120,1
1568,1
2264,1
1464,1
5462,0
4917,1
839,1
344,1
3058,0
6247,1
1474,0
1147,0
2680,0
182,0
1418,0
1838,1
2489,1
1863,0
1776,0
4108,0
5394,0
2993,0
768,1
920,1
4152,0
3626,0
4862,0
5454,0
4038,0
4496,1
4406,0
1036,1
523,0
6182,1
513,0
5795,0
5780,0
1659,1
429,1
5008,1
4484,1
2452,1
2,1
5755,0
1810,0
4492,1
4303,0
2783,0
5849,1
1984,0
317,1
2297,1
45,0
1787,1
1476,1
4866,0
2315,1
1239,1
1054,0
6570,1
3035,1
6678,0
2774,0
2109,0
524,0
1578,1
4919,1
6462,1
5294,1
5888,1
4954,0
3535,0
5914,1
3473,0
3842,0
198,0
913,0
5363,0
804,1
180,1
5401,0
2152,1
1744,0
2795,1
3467,1
5081,0
4880,0
6573,0
3593,1
1304,0
2273,0
3015,0
1059,0
835,1
1938,1
3211,0
40,1
544,0
3786,1
6085,1
2320,1
1865,1
3117,0
6514,1
6567,0
4724,1
328,1
2897,0
3305,1
4298,0
3831,0
3775,1
6628,1
1127,0
2314,1
3114,1
4622,0
168,0
5697,1
516,1
1262,0
21,0
6485,0
1362,1
686,0
2386,1
2685,1
279,1
1428,0
2759,1
1934,1
5211,1
5486,1
4438,0
6392,0
2310,1
6169,1
4604,1
6579,1
5298,0
4068,1
5878,0
5076,0
3500,0
5969,0
2024,1
2117,1
4657,1
222,1
3116,1
1870,0
363,0
1196,1
5691,0
527,0
4277,0
6356,0
2217,0
840,1
903,1
1620,1
3400,1
46,0
1238,0
6246,1
2823,1
5245,1
5235,1
2154,0
3588,0
2390,1
6277,1
5872,1
540,0
2848,0
2862,0
926,1
6562,0
6256,1
4114,0
6760,1
1910,1
473,1
2230,1
2199,0
2558,1
1436,0
5753,1
838,1
4795,1
6391,1
2269,1
4892,0
3254,0
4030,1
5670,0
6120,0
3207,0
1999,0
4937,1
3734,1
6115,0
4015,0
4909,0
3695,0
5876,1
6018,0
6316,1
904,1
772,0
3016,0
3050,1
1967,0
4294,1
3213,0
3029,0
4346,0
5742,0
1045,0
1254,0
1927,1
291,1
1964,1
4475,0
6369,1
271,1
2937,0
6792,1
2765,0
4293,0
1991,1
1191,0
3217,0
4423,0
4456,0
3813,1
1294,1
5339,0
1837,1
4899,0
6568,0
2385,0
2950,1
5627,0
6427,1
1792,1
526,0
382,1
2167,0
3863,0
301,1
2507,1
27,0
1165,0
2631,1
1640,0
359,1
589,1
88,1
5043,1
3554,0
1108,1
5557,1
2504,1
5689,0
760,0
1985,1
2694,1
4088,0
6679,0
2083,1
5147,1
2898,0
4426,0
3639,1
2618,1
4116,1
4510,0
3287,1
1860,1
6243,1
229,0
4975,1
2249,0
3632,0
3090,1
2948,1
2422,1
3728,1
3758,0
2108,1
1694,1
4663,1
5033,1
4906,1
5040,1
5690,0
965,1
31,1
3013,0
3346,1
2998,1
5785,0
1565,0
619,1
5460,1
4959,0
1243,1
5587,0
4305,0
2863,0
6307,1
896,1
5956,0
6402,1
329,1
6132,1
4887,1
6657,0
2621,0
351,1
6664,1
1577,1
617,0
1592,1
4379,1
237,0
1298,0
1455,1
705,0
1332,1
5523,0
5461,0
6278,0
1591,0
2412,1
2175,0
3214,1
4830,0
3479,0
1801,1
83,1
769,0
2630,1
4478,1
4978,0
5598,1
4095,1
4732,0
448,0
897,0
5400,0
745,1
2330,0
196,1
901,0
4377,1
3347,0
2370,1
5037,1
4890,1
1376,0
1399,1
5208,1
5909,1
557,1
1401,1
4349,1
3406,0
5446,1
2212,1
5880,0
2258,1
3277,0
2837,0
5017,1
3235,1
6241,1
3944,1
4710,0
1154,0
6508,1
1494,1
268,0
1208,0
3767,0
2387,0
210,1
2030,1
5468,0
4920,0
665,1
594,1
2260,0
783,1
6707,0
355,0
3972,0
962,1
1809,0
4614,0
2758,1
6370,1
994,0
4306,1
3875,1
5306,0
4115,1
4651,0
3130,1
2203,0
4138,0
3304,0
1912,1
5848,0
1555,0
5505,0
3877,1
6389,1
2184,1
102,0
4014,0
6453,0
5950,1
683,1
2906,0
3752,1
276,0
3746,0
1342,0
6495,1
1651,1
723,1
2363,0
4087,0
3341,1
5404,1
2982,0
3917,0
6771,0
2173,1
3789,0
4169,1
4634,0
4487,0
4655,0
3780,0
1587,0
5904,1
6755,0
2418,1
5062,0
1511,0
5508,1
2985,0
6311,0
3032,1
4872,1
1647,0
6719,0
5375,1
2116,0
2622,1
215,0
2844,1
3499,0
3653,0
3771,1
4146,1
729,1
3932,0
2209,0
1453,1
5450,0
6592,1
2879,0
1779,0
1409,1
5700,1
1222,1
1803,1
4448,0
4066,1
1126,0
5544,1
2316,1
5610,0
3427,0
5408,0
2450,1
5592,1
5546,1
1949,1
6378,0
1259,0
3971,0
5671,1
4976,1
406,1
2081,0
3010,1
2185,0
551,0
2734,1
4576,0
1429,0
4351,0
4632,1
6549,1
4131,0
4965,0
2431,1
1351,1
2880,1
4060,0
4694,0
1509,0
2410,1
6348,0
3336,1
1748,0
1649,0
3533,1
149,1
5492,0
2881,0
1261,1
5466,1
1658,1
5664,0
2151,0
2440,1
601,1
5716,1
194,1
2697,0
1662,0
5522,0
386,0
5393,0
78,0
1106,0
3184,0
4896,1
1279,1
1859,1
4222,1
1850,0
3182,1
3322,1
4157,0
3113,1
3173,1
930,0
743,1
3428,1
3914,0
5498,1
391,0
3751,1
4817,0
3337,1
4005,1
5417,1
5386,1
185,1
2546,1
654,0
5149,1
6676,0
3550,0
1206,1
22,0
5761,1
4387,0
5597,1
5901,1
4514,0
4638,1
4640,0
5403,0
2912,1
3745,1
4348,0
6565,0
3836,0
1040,1
2433,0
1171,1
1883,0
5963,0
5635,0
4271,1
1402,1
5426,0
4528,1
2121,0
6363,1
4852,1
471,1
3912,0
3048,1
2996,1
2954,1
193,1
1862,1
2130,1
5680,1
1075,1
6373,0
2740,1
1024,0
428,1
3425,0
1284,0
3978,0
1366,1
5626,1
2669,0
3306,1
6464,1
398,0
2361,0
4563,0
1457,1
1210,0
2812,0
6375,1
1452,1
3585,0
2059,0
4019,0
4494,1
3153,1
3525,0
1756,1
2335,0
6384,1
3806,1
1414,1
2735,0
361,0
1253,1
5679,0
3583,0
6381,0
4790,0
434,1
704,0
2771,1
422,0
4617,1
2847,0
4579,1
3957,1
1493,1
6583,1
6163,0
3688,1
6299,1
2693,0
2999,1
1056,1
5516,1
4800,0
3709,0
5018,1
6410,0
5286,0
449,0
365,0
3292,1
1079,0
4150,1
5471,0
5237,1
4272,0
3633,0
959,0
4538,0
1387,1
5656,1
1544,1
6791,0
1973,0
2293,1
6385,1
2040,0
6174,1
2699,1
6476,0
543,1
3685,1
5883,0
1333,0
3864,0
3916,1
3522,1
5077,1
4921,0
1025,0
2362,1
350,0
424,0
1517,1
1545,0
5957,0
2198,1
630,0
6424,0
402,1
4763,0
6510,1
4518,0
710,1
2531,0
2509,1
1331,1
4083,1
5640,0
4964,1
1143,1
2240,0
6432,1
3209,1
300,1
5683,0
5594,1
3651,1
6437,1
5066,0
4894,1
3465,1
2176,0
3537,1
4357,0
5631,1
1398,0
5244,0
491,1
5519,0
5714,0
308,1
825,0
3024,1
474,0
183,0
3850,1
18,0
5170,1
2139,1
3966,0
3905,0
1867,1
6471,1
612,0
165,1
4446,1
6651,0
6577,0
5319,0
810,1
5483,1
1535,1
988,0
2126,0
5250,0
6667,1
2427,1
364,1
1920,0
6184,0
1780,0
5364,0
4509,1
4022,1
2171,1
2250,0
2924,1
309,0
1190,1
3274,0
655,0
4648,1
2146,0
961,1
5041,1
324,1
5134,0
564,1
2290,1
3952,0
4849,0
2966,1
3481,0
5377,0
4748,1
4630,1
3208,0
2940,1
5175,1
6383,1
1230,0
1041,0
1664,1
4419,0
6254,1
793,0
3281,1
2568,1
3118,1
6669,0
767,0
2933,1
4457,1
1444,0
4290,1
1496,1
1231,0
2997,1
6399,0
582,0
2359,0
1547,1
1499,0
3764,0
6248,1
3678,0
529,1
3646,0
5011,0
3149,0
5320,1
3627,0
6181,0
6320,1
6423,1
4107,1
2647,0
4733,0
4934,1
4612,0
2312,0
1735,0
929,0
3134,0
5916,1
6670,1
4034,0
4386,0
6093,0
515,1
4064,0
5456,0
5398,0
2931,1
6454,1
6498,0
3420,0
1015,1
5518,0
1258,0
3892,0
427,0
734,1
662,0
4833,0
6653,0
6368,1
4843,0
5811,1
1157,0
3005,0
4775,1
5345,0
2974,1
4420,0
3025,0
4933,0
6152,0
2457,1
2015,1
5968,0
2736,0
470,1
3997,1
2268,0
4310,0
333,1
5234,0
2867,0
2541,1
4858,0
2829,0
3920,0
2259,0
2353,0
5482,1
323,0
3994,0
6507,1
580,0
3852,0
6220,0
2729,1
2367,0
5652,0
2094,0
6477,1
565,1
5801,1
4616,0
3761,0
2156,0
3007,1
5501,1
3967,1
6436,0
4560,1
5023,1
5929,0
3264,1
4994,1
3887,1
6692,1
1088,1
269,0
5804,0
976,0
4281,0
1516,0
3043,1
2159,0
2569,0
4968,0
5964,1
6090,1
5512,0
4771,1
6571,1
2069,0
5048,0
5827,0
3833,0
5207,0
1811,0
2288,0
3964,1
3052,0
4589,1
5469,0
5705,1
179,0
3072,1
1798,1
4304,0
3508,0
4885,1
1326,0
4940,0
5520,0
368,0
4344,0
597,0
4594,0
5800,0
1197,1
6270,1
3893,1
1812,1
2510,1
5091,1
3289,0
992,1
410,0
3040,0
6751,0
2438,1
5879,0
1246,1
1543,1
1790,1
3181,0
3859,1
3053,1
4639,1
3224,0
3529,1
4431,1
6249,1
6616,1
3309,0
4436,1
2799,1
44,0
6595,1
2439,1
642,1
621,0
1616,1
82,1
1485,0
5342,0
6326,0
4813,1
4848,1
1512,1
6786,1
297,1
3606,0
4860,0
1950,0
4600,0
4275,0
6329,1
5542,1
2242,0
4204,1
3942,0
2049,1
1035,0
3157,0
579,0
213,0
1371,1
1642,0
3713,0
3719,0
3784,0
1762,0
3401,0
730,1
1193,1
1137,1
4422,1
2916,1
1570,1
1917,1
5024,1
5155,1
6544,1
668,0
3196,1
4741,0
3542,1
3756,1
2807,0
3681,1
6342,0
1510,0
1152,1
6052,0
4359,1
3683,0
4730,1
5282,1
3286,0
6200,1
1765,0
562,0
239,0
6694,0
6271,0
3654,1
4163,1
3896,0
4469,0
4269,0
4993,1
2168,0
3545,0
3076,1
6190,0
4451,0
960,1
6195,0
6238,0
1441,1
1998,0
373,1
4378,1
1170,1
4881,0
5150,0
4793,1
4751,0
3614,1
3074,1
5277,1
4078,1
5760,1
952,0
5730,1
404,0
915,0
5846,1
2886,0
1980,0
175,0
3238,0
2917,1
447,0
2001,1
1306,1
1319,1
2797,0
3154,0
1553,0
5012,0
2607,1
5763,1
5035,0
6790,0
4750,0
2843,1
5171,1
885,1
1281,1
5609,1
2949,1
2925,0
4265,0
3594,0
4382,1
1786,0
3558,1
2453,0
4562,1
6504,0
1105,0
6799,0
2567,0
1918,0
5075,0
5133,0
1080,1
2256,0
6321,1
4929,0
3553,0
2629,0
2211,0
162,0
2781,1
1498,1
5589,0
211,1
5085,0
318,0
4564,0
4221,1
6708,0
2428,0
3985,0
1442,1
1764,0
121,0
6338,0
3641,0
956,1
4200,0
4497,1
4017,1
1994,1
3599,1
4628,1
2447,0
4844,1
6148,1
4429,0
2287,0
5835,1
3243,1
1479,1
283,1
1894,1
4287,1
1546,1
1470,1
330,1
6354,1
5444,0
3112,1
4708,1
497,1
5346,0
5686,0
1800,0
1305,1
23,0
4565,1
5132,0
489,0
6641,0
4819,1
2191,1
6666,0
1188,0
1031,1
2764,1
4690,1
5674,1
4731,1
1396,0
3902,1
1602,1
159,0
5613,0
1959,1
4477,0
217,0
3416,0
3388,0
2084,0
4506,0
450,0
777,1
5854,0
6089,0
5715,0
104,1
2564,1
6107,0
5251,0
3934,1
5381,0
487,1
545,0
1993,1
3549,1
122,1
2043,0
4218,1
1324,1
5365,1
2349,1
378,0
635,0
3619,1
5735,0
5836,1
5442,0
389,0
3621,0
1130,1
1635,0
5337,0
4530,0
2986,0
558,0
3203,1
5280,1
442,1
6529,1
4747,0
2849,0
3275,0
5457,0
3283,1
2086,0
4424,1
5083,0
3747,0
1155,1
5496,0
270,1
3163,0
1583,0
5820,1
3126,0
3810,1
5423,1
2608,0
4842,1
3598,0
2282,1
2932,0
4722,0
2122,1
4106,0
2178,0
5708,0
1983,1
3096,0
6047,0
4900,0
169,0
4455,0
5413,1
5881,1
4437,1
74,1
3610,1
6159,0
5509,1
770,1
5511,0
5092,1
3660,1
754,1
6534,1
4409,1
3820,1
633,0
1743,1
6597,0
466,0
4559,0
6263,0
4696,1
3922,0
6623,1
1484,1
3656,0
2690,0
3532,1
1321,1
6355,1
5172,0
2904,1
1653,0
2166,0
4888,1
6301,0
5630,1
718,0
1026,0
5243,0
6778,0
3666,1
6516,0
415,1
5752,1
1316,1
4729,0
5882,0
3765,0
2763,1
1586,1
2877,0
3776,0
2393,1
6298,0
5088,1
3846,0
4951,1
2263,1
3726,0
5927,0
708,0
4161,0
506,1
4573,1
5615,0
2360,1
4864,0
5305,0
6222,1
1610,1
5168,0
4811,0
1487,0
2301,1
3815,1
481,0
1521,0
1977,0
2407,0
6756,0
1778,1
1146,1
486,1
5562,1
2554,1
3210,0
5560,1
3880,1
2889,0
4649,1
3684,1
1354,1
1268,1
2872,1
1416,0
1251,1
1617,0
5065,1
6401,0
4810,0
2348,1
5373,1
1974,1
4354,0
1104,0
5285,0
675,0
4644,0
3703,1
4341,1
3635,0
1369,1
5841,1
2787,1
3236,0
4125,0
6656,0
1856,0
6103,1
3185,0
6519,0
832,0
4016,1
1953,0
2324,1
3146,0
1492,1
5455,1
3807,0
499,0
113,0
3581,1
1969,1
492,1
3825,1
1933,0
3582,0
2006,0
725,0
1976,1
5902,0
4428,0
4913,0
5167,0
1600,0
4389,0
4110,1
1168,1
1353,0
4969,1
3139,1
5672,0
6275,0
3976,1
5533,0
6303,0
1318,1
1276,1
1473,0
5563,0
4784,0
2885,0
4384,0
2790,1
5567,0
4025,1
459,0
2762,0
5283,1
4861,0
6640,0
6350,1
970,1
1612,1
6550,1
2643,1
4092,0
5489,1
5084,0
6083,0
5740,0
1084,1
4109,1
5721,1
2854,0
6429,0
534,1
4430,0
3796,0
103,1
3482,1
2251,0
5928,0
1619,0
4840,0
1644,1
311,1
6536,0
176,1
6309,1
5510,1
4082,0
2183,1
1773,1
273,0
5605,1
599,1
1851,1
468,0
6523,0
4905,0
5504,0
2487,0
3503,1
2299,0
2383,0
2544,0
5809,0
6574,1
1581,1
5374,1
5247,1
1804,0
4141,1
4809,0
3327,1
3511,0
6723,1
4713,0
2018,1
4705,0
4206,1
587,1
1237,0
5842,1
5606,0
5472,0
1312,1
4785,0
6448,0
277,0
2868,1
1966,1
3077,0
75,0
6722,1
6282,0
3766,0
3165,0
1335,1
6747,0
2366,0
4662,1
3028,1
792,0
2866,1
2302,0
5425,1
3506,1
5870,1
4375,0
2956,0
788,1
6491,1
4286,1
3795,0
6539,1
200,1
3295,0
6447,0
2298,0
1519,1
987,0
2850,0
6095,0
919,1
4353,0
981,1
6406,1
367,0
5169,1
954,0
111,0
3650,0
1471,0
343,0
1618,1
347,0
1081,0
1654,0
2430,0
4264,0
3280,1
266,1
1908,0
1923,0
6168,0
3749,1
5238,0
6053,0
5440,1
977,0
2923,1
2632,0
850,1
752,1
4267,0
296,0
3984,0
6252,1
2008,0
6417,0
4223,1
5687,0
5332,1
472,0
5479,0
186,0
4552,0
92,1
2061,1
1260,0
2391,1
5704,0
3088,0
171,0
990,0
4828,0
3496,1
3064,1
1374,0
3527,1
4133,0
5443,0
5646,0
5256,1
2667,1
1536,1
3097,0
6716,1
3101,1
2970,0
5000,0
797,1
3333,0
4104,0
4803,1
4084,0
4442,0
644,1
4481,1
763,0
6803,1
3935,1
2462,0
4156,0
677,1
6388,1
5967,1
5655,1
6407,0
2770,0
1508,0
4289,0
2776,0
2226,0
2281,1
1770,1
409,0
5759,1
3262,1
576,0
4020,1
2768,1
6178,1
1114,0
394,1
1607,1
4162,1
112,1
2814,1
3847,1
899,0
3091,1
1211,0
118,0
1166,1
636,1
1291,1
3648,0
653,0
2034,0
4279,1
1032,1
887,0
6690,1
1514,0
4673,0
2020,0
6192,0
41,1
6411,1
5378,1
4726,1
4558,1
3625,1
5467,1
1112,0
1220,0
4505,1
2612,1
5087,1
4503,0
2615,1
3475,0
4759,1
6655,0
3730,1
4776,0
3344,1
6461,0
4667,0
341,0
6606,1
778,1
4572,1
1055,0
5619,0
4297,0
5571,0
5284,0
2752,1
3704,0
3128,1
1301,1
2861,1
2757,0
5899,0
6797,0
5577,0
4786,1
6189,0
566,1
3729,0
3212,1
5166,1
1902,0
833,1
2929,0
5269,0
5629,1
6380,1
1943,0
5596,1
295,1
5001,1
3536,1
4719,0
5340,0
2201,0
5621,0
6113,0
4103,1
1749,0
5421,1
3821,1
4902,1
3501,0
3201,1
5310,1
346,1
212,1
4826,1
1219,1
2804,1
616,1
6185,1
4532,0
1357,0
5921,1
922,1
6762,0
2625,0
1861,0
4996,1
537,0
4901,0
1871,0
2100,1
4936,0
4745,0
3909,0
4168,0
1248,1
4675,0
2190,1
3777,1
5599,0
3014,0
3955,1
3722,0
6276,0
2935,0
1533,1
3186,0
4877,0
2833,1
6559,0
2511,0
2072,1
2686,1
86,0
3471,0
3662,1
4421,0
3900,0
1761,0
4720,1
4983,0
6128,1
3124,1
1309,0
2683,1
3949,1
2403,0
6746,0
5564,1
4972,0
265,1
3069,0
3555,0
1500,1
4704,1
1271,1
3882,0
6602,0
882,0
6167,1
227,0
5485,0
5029,1
3743,0
4547,1
1447,0
413,1
1097,1
5086,0
3085,1
1925,0
1982,0
4065,0
3808,1
3071,0
1415,0
3335,1
3671,1
1896,0
5312,0
1236,1
5503,1
1561,1
1530,1
170,0
278,1
5254,1
3489,1
3521,0
3509,1
5837,0
5547,1
320,0
5915,1
1037,0
421,1
2560,1
1060,1
6403,0
1038,0
4199,1
694,1
2486,1
3926,0
651,0
1150,1
6313,1
3823,0
2161,0
6734,0
4744,0
2813,0
3677,0
1899,1
6040,0
1559,0
3241,0
673,0
5030,0
6266,0
4868,1
6681,1
6543,0
6292,0
440,1
3531,1
4700,1
5773,0
1742,0
3601,1
4508,0
1608,1
4352,0
3969,0
4507,1
4586,0
2239,0
348,1
5578,1
784,1
5382,0
5741,1
6535,0
5095,1
1569,1
3860,0
6110,0
5886,1
4300,1
5354,1
3413,0
1880,1
3798,1
4262,1
2873,0
4659,1
2091,0
6614,0
3890,1
2921,0
5747,1
503,0
2952,1
2127,1
2922,0
1566,1
2990,1
2942,1
430,1
494,0
6051,0
2458,1
4805,0
2780,1
4127,1
5677,1
254,1
5829,1
1813,0
6106,0
5531,1
6104,0
1373,0
5297,0
3495,0
6721,0
2270,1
5647,1
2709,0
583,1
6166,0
6487,0
5230,0
2692,1
1571,1
5722,0
3669,0
307,1
688,0
3673,1
1296,1
6339,1
6295,0
1940,0
2816,0
560,0
1327,0
2751,0
5213,0
1107,0
