,Date,Rot,VH,Team,1st,2nd,3rd,4th,Final,Open,Close,ML,2H,year
357,919,142,H,NorthTexas,3,7,7,7,24,57,53,230,27.5,2015
358,919,143,V,LouisianaTech,0,10,3,10,33,55,52,320,24,2015
359,919,144,H,KansasState,3,3,7,10,39,10,10,-400,6.5,2015
360,919,145,V,SouthCarolina,3,10,0,7,20,55.5,54,525,27.5,2015
361,919,146,H,Georgia,3,21,21,7,52,15,15,-675,6.5,2015
362,919,147,V,EastCarolina,7,7,0,7,21,60,58.5,175,30,2015
363,919,148,H,Navy,7,21,0,17,45,4,4.5,-205,2.5,2015
364,919,149,V,Auburn,0,0,14,7,21,52.5,50,220,21.5,2015
365,919,150,H,LSU,14,10,14,7,45,7,6.5,-260,2.5,2015
366,919,151,V,Mississippi,3,14,13,13,43,49.5,52,270,24.5,2015
367,919,152,H,Alabama,0,10,7,20,37,8,9,-330,8,2015
368,919,153,V,VirginiaTech,10,14,17,10,51,5.5,5.5,-215,2.5,2015
369,919,154,H,Purdue,7,10,0,7,24,48,49,185,25.5,2015
370,919,155,V,TexSanAntonio,0,7,0,7,14,54,56,1630,25.5,2015
371,919,156,H,OklahomaState,17,14,10,28,69,25.5,25.5,-2580,10.5,2015
372,919,157,V,Nebraska,0,3,7,23,33,56.5,59,145,27.5,2015
373,919,158,H,MiamiFlorida,17,3,10,3,36,3,3.5,-165,0.5,2015
374,919,159,V,GeorgiaTech,0,7,0,15,22,59,56.5,-110,0.5,2015
375,919,160,H,NotreDame,7,6,3,14,30,1.5,1,-110,27.5,2015
376,919,161,V,UtahState,0,10,0,7,17,47,45.5,230,23,2015
377,919,162,H,WashingtonU,3,14,14,0,31,5.5,7,-280,2.5,2015
378,919,163,V,SouthernMiss,14,7,21,14,56,60.5,66.5,105,34.5,2015
379,919,164,H,TexasState,3,22,3,22,50,1.5,1.5,-125,0.5,2015
380,919,165,V,CincinnatiU,14,10,6,7,37,18,21,-1335,10.5,2015
381,919,166,H,MiamiOhio,7,16,7,3,33,60,59.5,935,32.5,2015
382,919,167,V,IowaState,3,7,0,10,23,57,58,245,28,2015
383,919,168,H,Toledo,10,3,7,0,30,6.5,7.5,-305,3.5,2015
384,919,169,V,TexasTech,14,7,7,7,35,64.5,69,315,34.5,2015
385,919,170,H,Arkansas,7,14,3,0,24,9.5,10,-395,4,2015
386,919,171,V,Memphis,10,7,17,10,44,4,3.5,-160,3.5,2015
387,919,172,H,BowlingGreen,14,13,7,7,41,69.5,71.5,140,37,2015
388,919,173,V,Colorado,0,10,7,7,27,3.5,3,-155,2,2015
389,919,174,H,ColoradoState,14,0,3,7,24,60,56,135,27.5,2015
390,919,175,V,SouthFlorida,7,3,7,0,17,52.5,52,205,25.5,2015
391,919,176,H,Maryland,14,7,7,7,35,8.5,6,-245,1.5,2015
392,919,177,V,Connecticut,6,0,0,0,6,45,41,990,19,2015
393,919,178,H,Missouri,2,0,7,0,9,22,21,-1390,10,2015
394,919,179,V,Florida,7,7,0,0,14,3,3.5,-165,1,2015
395,919,180,H,Kentucky,3,0,0,6,9,53.5,53,145,24,2015
396,919,181,V,WesternKentucky,7,21,0,7,35,66,72,125,38,2015
397,919,182,H,Indiana,7,10,21,0,38,2,2.5,-145,3,2015
398,919,183,V,California,7,17,21,0,45,3,5,-215,2.5,2015
399,919,184,H,Texas,7,17,0,20,44,60,58,185,32.5,2015
400,919,185,V,SanJoseState,7,14,0,0,21,53,50,205,26.5,2015
401,919,186,H,OregonState,7,7,21,0,35,9,6,-245,4.5,2015
402,919,187,V,SMU,10,7,17,3,37,63.5,69,10530,34,2015
403,919,188,H,TCU,14,14,14,14,56,38,37,-33030,16.5,2015
404,919,189,V,UTEP,9,0,7,28,50,5,3,-145,3.5,2015
405,919,190,H,NewMexicoState,13,3,14,14,47,62.5,60,125,28.5,2015
406,919,191,V,Rutgers,0,0,0,3,3,45,47,300,21.5,2015
407,919,192,H,PennState,0,21,0,7,28,8.5,8.5,-370,4,2015
408,919,193,V,SouthAlabama,3,7,7,10,34,51.5,47.5,685,24,2015
409,919,194,H,SanDiegoState,0,17,3,7,27,15,17.5,-935,7,2015
410,919,195,V,Stanford,7,17,7,10,41,51.5,50.5,325,28,2015
411,919,196,H,USC,14,7,7,3,31,9.5,9.5,-395,6.5,2015
412,919,197,V,PittsburghU,0,7,10,7,24,51.5,48.5,170,24.5,2015
413,919,198,H,Iowa,3,14,0,10,27,3.5,4,-195,0.5,2015
414,919,199,V,AirForce,7,0,7,7,21,60.5,54.5,1475,24,2015
415,919,200,H,MichiganState,14,14,7,0,35,26.5,24.5,-2325,10.5,2015
416,919,201,V,Wyoming,14,0,0,0,14,60,66.5,1645,33.5,2015
417,919,202,H,WashingtonState,7,14,0,10,31,24,26,-2695,12,2015
418,919,203,V,BYU,7,3,7,6,23,60,58,670,27.5,2015
419,919,204,H,UCLA,0,3,7,14,24,15.5,16.5,-920,9.5,2015
420,919,205,V,Utah,10,7,7,21,45,16,11,-475,3.5,2015
421,919,206,H,FresnoState,3,0,0,21,24,55.5,53,375,24,2015
422,919,213,V,SavannahSt,3,6,0,0,9,NL,59.5,55000,26,2015
423,919,214,H,Akron,7,21,10,14,52,45,44.5,-165000,17.5,2015
424,919,215,V,SELouisiana,0,0,7,7,14,NL,48,450,23.5,2015
425,919,216,H,Ohio,7,14,0,14,35,13.5,14.5,-600,6.5,2015
426,919,217,V,NorfolkSt,7,0,0,0,7,NL,55,22500,24,2015
427,919,218,H,Marshall,10,14,14,7,45,41,40,-67500,17,2015
428,919,219,V,William&Mary,7,13,0,9,29,NL,45,1150,22.5,2015
429,919,220,H,Virginia,7,14,14,0,35,21,22,-1800,10.5,2015
430,919,221,V,NorthwesternSt,0,6,7,0,13,NL,60,16500,25,2015
431,919,222,H,MississippiSt,20,14,14,14,62,40,38.5,-49500,14,2015
432,919,223,V,AustinPeay,0,7,0,0,7,NL,54,70000,26,2015
433,919,224,H,Vanderbilt,3,16,20,8,47,44,47,-210000,20,2015
434,919,225,V,Wofford,3,14,14,7,38,NL,62,-110,1.5,2015
435,919,226,H,Idaho,14,13,7,7,41,1.5,pk,-110,27.5,2015
436,919,227,V,TheCitadel,0,0,7,6,13,NL,56,1100,27,2015
437,919,228,H,GeorgiaSouthern,10,21,10,7,48,24.5,22,-1700,10.5,2015
438,919,229,V,Furman,0,7,6,3,16,NL,52.5,1400,24.5,2015
439,919,230,H,CentralFlorida,7,5,3,0,15,27,24,-2500,10.5,2015
440,919,231,V,NCCentral,7,7,0,0,14,NL,46,1100,26,2015
441,919,232,H,FloridaIntl,12,14,13,0,39,21.5,21,-1700,10,2015
442,919,233,V,MurraySt,0,6,0,14,20,NL,72,3250,32,2015
443,919,234,H,WesternMichigan,10,14,14,14,52,28.5,28.5,-7500,14,2015
444,919,235,V,MissouriSt,0,0,7,0,7,NL,61,1350,28,2015
445,919,236,H,ArkansasState,21,21,21,7,70,20,23,-2300,9.5,2015
446,919,237,V,WesternCarolina,0,3,0,7,10,NL,63,13000,28,2015
447,919,238,H,TennesseeU,10,31,14,0,55,35,37,-39000,14.5,2015
448,919,239,V,Maine,7,0,0,0,7,NL,39,315,20.5,2015
449,919,240,H,Tulane,3,21,14,0,38,11,10,-380,3.5,2015
450,919,241,V,NorthernArizona,6,7,0,0,13,NL,63,8500,30.5,2015
451,919,242,H,ArizonaU,7,35,14,21,77,34.5,35,-23000,14.5,2015
452,919,243,V,UCDavis,3,7,0,17,27,NL,54.5,1075,26.5,2015
453,919,244,H,Hawaii,3,10,13,21,47,21.5,21,-1650,12.5,2015
454,924,303,V,CincinnatiU,10,20,3,13,46,67,70.5,240,38.5,2015
455,924,304,H,Memphis,14,14,3,22,53,7,7.5,-300,5,2015
456,925,305,V,BoiseState,17,12,17,10,56,2.5,pk,-112,26.5,2015
457,925,306,H,Virginia,7,7,0,0,14,53,48.5,-107,1,2015
458,925,307,V,Stanford,14,7,14,7,42,15.5,14,-550,6.5,2015
459,925,308,H,OregonState,7,10,0,7,24,44.5,47,430,26,2015
460,926,309,V,BYU,0,0,0,0,0,48,48.5,230,21.5,2015
461,926,310,H,Michigan,7,24,0,0,31,5,7,-280,2,2015
462,926,311,V,Army,15,14,7,22,58,1,2,-120,0.5,2015
463,926,312,H,EasternMichigan,3,14,13,6,36,55,55,100,27.5,2015
464,926,313,V,Nevada,14,3,0,7,24,57,53,130,27.5,2015
465,926,314,H,BuffaloU,7,3,3,8,21,2,3,-150,2,2015
466,926,315,V,CentralMichigan,0,7,3,0,10,54,55.5,1600,25.5,2015
467,926,316,H,MichiganState,7,10,0,13,30,27.5,25,-3200,11,2015
468,926,317,V,SouthernMiss,0,0,7,21,28,64,65,900,27.5,2015
469,926,318,H,Nebraska,10,12,7,7,36,24,21,-1400,9.5,2015
470,926,319,V,Missouri,7,0,3,3,13,44.5,44,135,21.5,2015
471,926,320,H,Kentucky,0,7,7,7,21,1.5,3,-155,2.5,2015
472,926,321,V,TexasState,7,0,0,7,14,69,73,645,32.5,2015
473,926,322,H,HoustonU,14,28,10,7,59,16,17.5,-895,7,2015
474,926,323,V,Navy,7,14,0,7,28,9,7,-315,2.5,2015
475,926,324,H,Connecticut,3,7,0,8,18,53,48,255,23.5,2015
476,926,325,V,VirginiaTech,14,0,7,7,28,8,10,-405,7,2015
477,926,326,H,EastCarolina,14,7,14,0,35,56.5,50.5,325,24,2015
478,926,327,V,SanDiegoState,7,7,7,0,21,41,40,505,21,2015
479,926,328,H,PennState,10,17,0,10,37,14.5,14.5,-655,6.5,2015
480,926,329,V,BowlingGreen,7,14,0,14,35,72,4.5,-185,0.5,2015
481,926,330,H,Purdue,7,7,7,7,28,2,74.5,160,37,2015
482,926,331,V,Kansas,0,7,7,0,14,61.5,63,415,30.5,2015
483,926,332,H,Rutgers,7,13,7,0,27,12.5,13.5,-540,6.5,2015
484,926,333,V,WesternMichigan,0,6,6,0,12,57,62,7000,28,2015
485,926,334,H,OhioState,7,17,7,7,38,28.5,34.5,-20000,14,2015
486,926,335,V,ArkansasState,0,7,0,0,7,57,58,165,26.5,2015
487,926,336,H,Toledo,17,10,3,7,37,9,4,-190,pk,2015
488,926,337,V,Indiana,7,10,7,7,31,4,4,-170,0.5,2015
489,926,338,H,WakeForest,0,10,0,14,24,56,54,150,27.5,2015
490,926,339,V,Maryland,0,0,0,6,6,59,57,625,25.5,2015
491,926,340,H,WestVirginia,21,17,0,7,45,16,16.5,-825,7,2015
492,926,341,V,GeorgiaTech,3,7,3,7,20,9,7,-320,5.5,2015
493,926,342,H,Duke,19,0,7,8,34,58.5,55.5,260,27.5,2015
494,926,343,V,Vanderbilt,3,0,10,3,16,59.5,54.5,1950,26,2015
495,926,344,H,Mississippi,7,6,7,7,27,27,27,-3250,13,2015
496,926,345,V,NorthTexas,0,13,3,0,16,51,54,1550,24,2015
497,926,346,H,Iowa,14,21,14,13,62,24.5,25.5,-3150,10,2015
498,926,347,V,MiddleTennSt,3,9,0,13,25,61.5,61.5,145,0.5,2015
499,926,348,H,Illinois,7,10,7,3,27,6.5,3.5,-165,30,2015
500,926,349,V,NewMexico,14,14,7,3,38,2,4,-175,pk,2015
501,926,350,H,Wyoming,0,14,7,7,28,54.5,59,155,29.5,2015
502,926,351,V,FloridaIntl,0,3,7,7,17,62,55.5,480,26,2015
503,926,352,H,LouisianaTech,7,10,0,10,27,14,14,-630,6.5,2015
504,926,353,V,Rice,10,0,7,0,17,76,74,5400,33,2015
505,926,354,H,Baylor,21,21,21,7,70,32.5,33,-15400,13.5,2015
506,926,355,V,TexasA&M,0,10,3,8,28,5.5,6,-240,3.5,2015
507,926,356,H,Arkansas,7,0,7,7,21,60,61.5,205,29.5,2015
508,926,357,V,TennesseeU,7,10,3,7,27,53.5,1,-120,26,2015
509,926,358,H,Florida,7,0,7,14,28,2,51.5,100,0.5,2015
510,926,359,V,Ohio,7,7,0,10,24,44.5,47,265,24,2015
511,926,360,H,MinnesotaU,0,14,3,10,27,11,7.5,-325,4,2015
512,926,361,V,MiamiOhio,0,7,0,7,14,64,66.5,825,28,2015
513,926,362,H,WesternKentucky,21,28,0,7,56,20.5,20,-1125,7,2015
514,926,363,V,LSU,7,0,17,10,34,23.5,23.5,-1890,11,2015
515,926,364,H,Syracuse,0,3,7,14,24,45,46,1240,23,2015
516,926,365,V,Massachusetts,6,14,0,7,27,56.5,61.5,3000,30.5,2015
517,926,366,H,NotreDame,14,21,20,7,62,29,28,-7400,13,2015
518,926,367,V,NCState,28,14,7,14,63,16,17.5,-930,7,2015
519,926,368,H,SouthAlabama,7,3,3,0,13,54,55.5,680,26.5,2015
520,926,369,V,GeorgiaSouthern,10,6,14,14,44,16,16,-680,7.5,2015
521,926,370,H,Idaho,3,10,7,0,20,66,66.5,530,32.5,2015
522,926,371,V,Marshall,7,0,7,8,36,8.5,6.5,-265,4.5,2015
523,926,372,H,KentState,6,7,6,3,29,51,47,215,23,2015
524,926,373,V,MississippiSt,7,7,3,0,17,55.5,59,100,27,2015
525,926,374,H,Auburn,0,0,6,3,9,3.5,pk,-120,2,2015
526,926,375,V,ULMonroe,0,0,0,0,0,55,53.5,10600,21.5,2015
527,926,376,H,Alabama,7,7,10,10,34,38,37,-44600,16,2015
528,926,377,V,FloridaAtlantic,7,3,0,7,17,9,10,-375,3.5,2015
529,926,378,H,Charlotte,0,0,0,7,7,63,65.5,305,27.5,2015
530,926,379,V,TCU,16,17,7,15,55,7,5,-210,1.5,2015
531,926,380,H,TexasTech,14,14,10,14,52,81,83.5,180,44,2015
532,926,381,V,Akron,7,7,14,7,35,54.5,53.5,250,27,2015
533,926,382,H,ULLafayette,0,7,0,7,14,8,7.5,-310,6,2015
534,926,383,V,ColoradoState,9,7,14,3,33,9.5,9,-360,6,2015
535,926,384,H,TexSanAntonio,7,10,7,7,31,58.5,56,290,27.5,2015
536,926,385,V,CentralFlorida,0,14,0,0,14,47,45,475,23,2015
537,926,386,H,SouthCarolina,3,5,20,3,31,14,14,-625,9.5,2015
538,926,387,V,Utah,6,21,28,7,62,68.5,63,305,31.5,2015
539,926,388,H,Oregon,6,7,0,7,20,14,10,-375,7,2015
540,926,389,V,AppalachianSt,7,28,14,0,49,7,7.5,-310,1.5,2015
541,926,390,H,OldDominion,0,0,0,0,0,58.5,54.5,250,24,2015
542,926,391,V,NoIllinois,0,7,0,7,14,47,44.5,145,21.5,2015
543,926,392,H,BostonCollege,0,7,7,3,17,4,3,-165,2.5,2015
544,926,393,V,OklahomaState,14,3,7,6,30,3,2.5,-145,1.5,2015
545,926,394,H,Texas,6,14,7,0,27,59,61,125,31.5,2015
546,926,395,V,USC,7,28,0,7,42,5.5,4.5,-200,28.5,2015
547,926,396,H,ArizonaState,0,0,7,7,14,63,62,175,2.5,2015
548,926,397,V,BallState,3,7,6,3,19,50.5,48.5,630,23.5,2015
549,926,398,H,Northwestern,0,7,17,0,24,18.5,17.5,-880,10,2015
550,926,399,V,Hawaii,0,0,0,0,0,51,52.5,1585,24,2015
551,926,400,H,Wisconsin,7,7,7,7,28,27,24.5,-2535,11,2015
552,926,401,V,UCLA,14,28,7,7,56,3,1,-115,30.5,2015
553,926,402,H,ArizonaU,7,7,9,7,30,64,64.5,-105,pk,2015
554,926,403,V,California,3,17,7,3,30,2,1,-120,28,2015
555,926,404,H,WashingtonU,7,0,14,3,24,61,60,100,pk,2015
556,926,405,V,FresnoState,0,10,13,0,23,61,52,175,24.5,2015
557,926,406,H,SanJoseState,14,7,14,14,49,5,5.5,-205,3.5,2015
558,926,411,V,Samford,0,3,0,0,3,NL,56.5,5000,27,2015
559,926,412,H,Louisville,21,10,7,7,45,25.5,29,-12500,10,2015
560,926,413,V,Delaware,7,0,7,0,14,NL,58,13000,26.5,2015
561,926,414,H,NorthCarolina,7,6,14,14,41,38.5,37.5,-39000,17,2015
562,926,415,V,Southern,0,6,0,0,6,NL,73.5,85000,34,2015
563,926,416,H,Georgia,17,3,28,0,48,49.5,49,-255000,21,2015
564,926,417,V,NichollsSt,0,0,0,0,0,NL,69.5,10000,27.5,2015
565,926,418,H,Colorado,21,3,17,7,48,51,54.5,-300000,20.5,2015
566,926,419,V,JamesMadison,10,7,17,14,48,NL,76.5,450,NL,2015
567,926,420,H,SMU,7,7,17,14,45,12.5,13,-600,7,2015
568,926,421,V,IncarnateWord,3,7,7,0,17,NL,50,3250,NL,2015
569,926,422,H,UTEP,7,3,7,10,27,28.5,27,-7500,13,2015
570,926,423,V,IdahoSt,0,8,0,0,8,NL,65,340,NL,2015
571,926,424,H,UNLV,35,17,21,7,80,10.5,11.5,-425,3.5,2015
572,1001,103,V,MiamiFlorida,13,7,0,3,23,4,7,-300,6,2015
573,1001,104,H,CincinnatiU,14,13,0,7,34,65,70,240,37,2015
574,1002,105,V,Memphis,0,7,10,7,24,12.5,7,-300,6,2015
575,1002,106,H,SouthFlorida,7,3,0,7,17,61,57.5,240,28.5,2015
576,1002,107,V,Temple,3,7,20,7,37,24,20,-1230,9.5,2015
577,1002,108,H,Charlotte,0,3,0,0,3,48,43.5,814,21.5,2015
578,1002,109,V,Connecticut,0,7,3,3,13,46.5,44,470,23,2015
579,1002,110,H,BYU,7,0,3,20,30,17.5,15,-620,10,2015
580,1003,111,V,NorthCarolina,0,14,10,14,38,62.5,62.5,210,30,2015
581,1003,112,H,GeorgiaTech,7,14,7,3,31,10,7,-250,pk,2015
582,1003,113,V,Army,0,0,7,7,14,47,44,1620,20.5,2015
583,1003,114,H,PennState,7,3,10,0,20,24,26,-2670,10.5,2015
584,1003,115,V,BowlingGreen,7,14,0,7,28,6.5,7.5,-295,2.5,2015
585,1003,116,H,BuffaloU,3,3,3,13,22,67,67.5,245,34,2015
586,1003,117,V,Toledo,0,24,0,0,24,9,5.5,-220,2.5,2015
587,1003,118,H,BallState,0,3,0,7,10,57,54.5,190,24.5,2015
588,1003,119,V,Wyoming,0,7,0,6,13,56,52.5,1615,24.5,2015
589,1003,120,H,AppalachianSt,14,7,7,3,31,19.5,26,-2665,10.5,2015
590,1003,121,V,Ohio,7,7,0,0,14,3,2.5,-140,22,2015
591,1003,122,H,Akron,3,3,3,3,12,46,44.5,120,0.5,2015
592,1003,123,V,MiamiOhio,0,0,0,14,14,48,43,330,19,2015
593,1003,124,H,KentState,6,7,7,0,20,11,10.5,-410,4,2015
594,1003,125,V,Kansas,0,0,6,7,13,57,59.5,775,26.5,2015
595,1003,126,H,IowaState,3,14,14,7,38,15,20,-1075,9.5,2015
596,1003,127,V,Purdue,0,0,7,14,21,57,53,1400,23.5,2015
597,1003,128,H,MichiganState,14,7,0,3,24,24.5,23,-2150,10,2015
598,1003,129,V,FloridaIntl,0,7,7,0,14,52.5,58,120,27.5,2015
599,1003,130,H,Massachusetts,7,10,0,7,24,2.5,2.5,-140,0.5,2015
600,1003,131,V,MinnesotaU,0,0,0,0,0,39.5,40.5,170,18.5,2015
601,1003,132,H,Northwestern,3,7,10,7,27,6,4.5,-195,2.5,2015
602,1003,133,V,Louisville,7,10,3,0,20,54,47.5,120,24,2015
603,1003,134,H,NCState,0,7,6,0,13,5.5,2.5,-140,2.5,2015
604,1003,135,V,WestVirginia,0,7,17,0,24,61,60.5,210,28.5,2015
605,1003,136,H,Oklahoma,7,17,10,10,44,7.5,6,-250,2.5,2015
606,1003,137,V,Iowa,0,10,0,0,10,47.5,46.5,195,23,2015
607,1003,138,H,Wisconsin,3,0,3,0,6,8.5,5,-230,3,2015
608,1003,139,V,PittsburghU,10,0,7,0,17,52,44.5,150,20.5,2015
609,1003,140,H,VirginiaTech,0,7,3,3,13,4.5,3.5,-170,0.5,2015
610,1003,141,V,MississippiSt,3,7,0,7,17,56.5,63,165,pk,2015
611,1003,142,H,TexasA&M,14,10,3,3,30,7,4,-185,31.5,2015
612,1003,143,V,CentralFlorida,7,3,0,21,31,NL,1.5,-130,3,2015
613,1003,144,H,Tulane,7,17,14,7,45,NL,44,110,23.5,2015
614,1003,145,V,WesternKentucky,21,14,0,14,49,5.5,7,-265,2,2015
615,1003,146,H,Rice,3,7,0,0,10,69.5,69,215,32,2015
616,1003,147,V,KansasState,14,14,0,6,34,51,48,230,26.5,2015
617,1003,148,H,OklahomaState,7,13,6,10,36,5.5,7,-280,6.5,2015
618,1003,149,V,HoustonU,7,14,3,14,38,7.5,9,-350,3.5,2015
619,1003,150,H,Tulsa,10,0,7,7,24,78,79.5,280,41,2015
620,1003,151,V,ArizonaState,9,6,14,9,38,57.5,61.5,415,30.5,2015
621,1003,152,H,UCLA,0,10,0,13,23,14,13,-540,8,2015
622,1003,153,V,ArizonaU,0,3,14,0,17,63,59,380,26,2015
623,1003,154,H,Stanford,13,14,21,7,55,14,12.5,-480,5,2015
624,1003,155,V,Texas,0,0,0,7,7,70,72,455,32.5,2015
625,1003,156,H,TCU,30,7,10,3,50,17.5,14.5,-580,6.5,2015
626,1003,157,V,AirForce,0,0,3,8,11,57.5,49.5,165,23,2015
627,1003,158,H,Navy,7,14,6,6,33,7,4.5,-190,0.5,2015
628,1003,159,V,Alabama,3,21,14,0,38,54,51,-105,24.5,2015
629,1003,160,H,Georgia,0,3,7,0,10,2.5,pk,-115,0.5,2015
630,1003,161,V,Mississippi,0,0,3,7,10,5.5,7.5,-295,6.5,2015
631,1003,162,H,Florida,13,12,0,13,38,53,50.5,245,23.5,2015
632,1003,163,V,BostonCollege,0,0,7,0,7,41,37.5,175,17.5,2015
633,1003,164,H,Duke,3,6,0,0,9,7,4.5,-205,0.5,2015
634,1003,165,V,Nebraska,0,10,3,0,13,7,3,-160,27,2015
635,1003,166,H,Illinois,0,0,0,14,14,56,57,140,pk,2015
636,1003,167,V,OhioState,0,6,14,14,34,19.5,21.5,-1545,11.5,2015
637,1003,168,H,Indiana,3,7,7,10,27,61,65,1095,31,2015
638,1003,169,V,NoIllinois,10,0,3,6,19,3,1.5,-125,0.5,2015
639,1003,170,H,CentralMichigan,3,0,23,3,29,51,51,105,24,2015
640,1003,171,V,TexasTech,14,7,7,7,35,85.5,88.5,600,41,2015
641,1003,172,H,Baylor,28,21,7,7,63,13.5,17,-775,7,2015
642,1003,173,V,Hawaii,0,0,0,0,0,51.5,56.5,1570,22,2015
643,1003,174,H,BoiseState,14,35,3,3,55,24,27.5,-3570,10.5,2015
644,1003,175,V,Oregon,7,10,14,10,41,11.5,7,-280,3.5,2015
645,1003,176,H,Colorado,7,10,0,7,24,69,69,230,34.5,2015
646,1003,177,V,WashingtonState,7,14,7,0,28,64.5,73,660,37,2015
647,1003,178,H,California,7,6,21,0,34,13.5,17,-910,9.5,2015
648,1003,179,V,SanJoseState,7,0,7,7,21,54,56.5,945,27,2015
649,1003,180,H,Auburn,14,7,7,7,35,20,21,-1295,8,2015
650,1003,181,V,Idaho,7,7,7,14,35,65,60.5,1015,29.5,2015
651,1003,182,H,ArkansasState,7,21,14,7,49,20.5,22,-1415,10,2015
652,1003,183,V,ULLafayette,7,0,7,0,14,64,60,490,27.5,2015
653,1003,184,H,LouisianaTech,7,22,7,7,43,16.5,14.5,-640,6.5,2015
654,1003,185,V,Vanderbilt,3,0,0,14,17,51.5,49.5,115,23.5,2015
655,1003,186,H,MiddleTennSt,3,3,0,7,13,3,2.5,-135,pk,2015
656,1003,187,V,SouthCarolina,3,7,0,0,10,43,42.5,125,23,2015
657,1003,188,H,Missouri,7,10,7,0,24,3.5,2.5,-145,pk,2015
658,1003,189,V,EasternMichigan,0,14,8,0,22,56.5,63.5,60000,30,2015
659,1003,190,H,LSU,14,6,10,14,44,46,44.5,-180000,18.5,2015
660,1003,191,V,OldDominion,0,0,0,7,7,54,54,655,23.5,2015
661,1003,192,H,Marshall,7,7,7,6,27,20.5,17,-905,6.5,2015
662,1003,193,V,Arkansas,7,10,7,0,24,56,54,190,27.5,2015
663,1003,194,H,TennesseeU,14,3,3,0,20,6.5,6,-225,3,2015
664,1003,195,V,EastCarolina,7,14,14,14,49,4.5,6,-230,5,2015
665,1003,196,H,SMU,13,10,0,0,23,65,64.5,195,34,2015
666,1003,197,V,NorthTexas,0,0,0,14,14,63,66.5,540,31,2015
667,1003,198,H,SouthernMiss,7,14,14,14,49,14,15,-690,6.5,2015
668,1003,199,V,SouthAlabama,14,7,3,0,24,58,60.5,200,30,2015
669,1003,200,H,Troy,8,7,0,3,18,3.5,6.5,-235,3.5,2015
670,1003,201,V,GeorgiaSouthern,10,21,0,20,51,7.5,5.5,-220,2.5,2015
671,1003,202,H,ULMonroe,0,10,7,14,31,51,48,185,23.5,2015
672,1003,203,V,FloridaState,7,7,10,0,24,18,19,-1140,10,2015
673,1003,204,H,WakeForest,3,7,0,6,16,45.5,46,840,22.5,2015
674,1003,205,V,Michigan,0,6,15,7,28,16,14,-585,7.5,2015
675,1003,206,H,Maryland,0,0,0,0,0,46,46.5,460,21,2015
676,1003,207,V,ColoradoState,3,7,0,8,18,47.5,51,195,24,2015
677,1003,208,H,UtahState,3,14,6,10,33,6,5.5,-230,1,2015
678,1003,209,V,TexSanAntonio,0,3,15,7,25,1,3,-160,1,2015
679,1003,210,H,UTEP,0,0,0,6,6,62,58,140,24,2015
680,1003,211,V,NotreDame,3,0,0,19,22,53,49,125,0.5,2015
681,1003,212,H,Clemson,14,0,7,3,24,1.5,3,-145,22,2015
682,1003,213,V,NewMexicoState,17,9,3,0,29,65,66,350,33,2015
683,1003,214,H,NewMexico,14,0,15,9,38,14.5,11,-440,6.5,2015
684,1003,215,V,UNLV,7,6,0,10,23,58,56,200,26,2015
685,1003,216,H,Nevada,0,0,3,14,17,9.5,6,-240,4,2015
686,1003,217,V,FresnoState,0,7,0,0,7,56,51.5,250,24,2015
687,1003,218,H,SanDiegoState,7,0,7,7,21,11,7.5,-310,3.5,2015
688,1003,231,V,EasternKentucky,0,6,7,14,27,NL,54.5,3000,24.5,2015
689,1003,232,H,Kentucky,7,0,6,14,34,28,27.5,-7000,13.5,2015
690,1003,233,V,Liberty,7,14,7,13,41,NL,2.5,-135,30.5,2015
691,1003,234,H,GeorgiaState,14,0,10,9,33,2.5,60.5,115,0.5,2015
692,1008,303,V,SMU,14,7,0,7,28,71.5,70,900,37,2015
693,1008,304,H,HoustonU,7,21,14,7,49,22,24,-2500,13,2015
694,1008,305,V,WashingtonU,0,3,7,7,17,56,59.5,600,27,2015
695,1008,306,H,USC,3,3,0,6,12,16.5,17,-900,9,2015
696,1009,307,V,SouthernMiss,7,3,0,0,10,60,57.5,143,0.5,2015
697,1009,308,H,Marshall,7,10,14,0,31,6.5,3,-163,28.5,2015
698,1009,309,V,NCState,3,7,3,0,13,53,44.5,125,0.5,2015
699,1009,310,H,VirginiaTech,0,21,0,7,28,3,3,-145,23,2015
700,1010,311,V,Oklahoma,0,3,7,7,17,15.5,16,-800,8.5,2015
701,1010,312,H,Texas,14,0,3,7,24,63,60,575,27,2015
702,1010,313,V,MinnesotaU,0,10,28,3,41,1,3.5,-170,1,2015
703,1010,314,H,Purdue,6,0,0,7,13,47,47.5,150,21.5,2015
704,1010,315,V,Akron,14,26,7,0,47,9.5,8.5,-335,2.5,2015
705,1010,316,H,EasternMichigan,7,7,7,0,21,56,52.5,270,24.5,2015
706,1010,317,V,OklahomaState,7,10,6,3,33,58,63,170,28.5,2015
707,1010,318,H,WestVirginia,0,2,14,10,26,6.5,4.5,-200,5.5,2015
708,1010,319,V,Indiana,7,0,0,0,7,55,52,161,24.5,2015
709,1010,320,H,PennState,7,12,0,10,29,7,4.5,-181,0.5,2015
710,1010,321,V,Duke,10,17,3,14,44,11.5,14,-575,6,2015
711,1010,322,H,Army,0,0,3,0,3,48,48,435,20.5,2015
712,1010,323,V,Tulane,3,7,0,0,10,50,44.5,460,22,2015
713,1010,324,H,Temple,7,14,21,7,49,15,14,-600,6.5,2015
